FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
18946,13448,4,13448,0.3087236,0.0004823806
18947,33620,4,33620,0.771809,0.001205952
18948,87412,6,87412,2.006703,0.003135473
18949,188272,7,188272,4.32213,0.006753328
18950,13448,11,13448,0.3087236,0.0004823806
18951,100860,7,100860,2.315427,0.003617855
18952,6724,4,6724,0.1543618,0.0002411903
18953,6724,6,6724,0.1543618,0.0002411903
18954,228616,5,228616,5.248301,0.00820047
18955,13448,6,13448,0.3087236,0.0004823806
18956,13448,6,13448,0.3087236,0.0004823806
18957,658952,5,658952,15.12746,0.02363666
18958,847224,4,847224,19.44959,0.03038999
18959,67240,2,67240,1.543618,0.002411903
18960,40344,10,40344,0.9261708,0.001447142
18961,6724,6,6724,0.1543618,0.0002411903
18962,13448,11,13448,0.3087236,0.0004823806
18963,127756,8,127756,2.932874,0.004582616
18964,33620,4,33620,0.771809,0.001205952
18965,275684,5,275684,6.328834,0.009888804
18966,168100,11,168100,3.859045,0.006029758
18967,6724,6,6724,0.1543618,0.0002411903
18968,6724,6,6724,0.1543618,0.0002411903
18969,1338076,7,1338076,30.718,0.04799687
18970,53792,6,53792,1.234894,0.001929522
18971,3899920,11,3899920,89.52985,0.1398904
18972,13448,11,13448,0.3087236,0.0004823806
18973,26896,11,26896,0.6174472,0.0009647612
18974,194996,7,194996,4.476492,0.006994519
18975,6724,4,6724,0.1543618,0.0002411903
18976,6724,6,6724,0.1543618,0.0002411903
18977,6945890,4,6945890,159.456,0.24915
18978,67240,5,67240,1.543618,0.002411903
18979,33620,11,33620,0.771809,0.001205952
18980,13448,14,13448,0.3087236,0.0004823806
18981,20172,6,20172,0.4630854,0.0007235709
18982,26896,3,26896,0.6174472,0.0009647612
18983,13448,14,13448,0.3087236,0.0004823806
18984,20172,4,20172,0.4630854,0.0007235709
18985,40344,8,40344,0.9261708,0.001447142
18986,47068,14,47068,1.080533,0.001688333
18987,13448,3,13448,0.3087236,0.0004823806
18988,13448,14,13448,0.3087236,0.0004823806
18989,67240,6,67240,1.543618,0.002411903
18990,47068,3,47068,1.080533,0.001688333
18991,13448,4,13448,0.3087236,0.0004823806
18992,26896,5,26896,0.6174472,0.0009647612
18993,26896,4,26896,0.6174472,0.0009647612
18994,47068,4,47068,1.080533,0.001688333
18995,26896,3,26896,0.6174472,0.0009647612
18996,268960,5,268960,6.174472,0.009647612
18997,6724,4,6724,0.1543618,0.0002411903
18998,3449412,5,3449412,79.18761,0.1237306
18999,80688,6,80688,1.852342,0.002894284
19000,40344,3,40344,0.9261708,0.001447142
19001,6724,2,6724,0.1543618,0.0002411903
19002,6724,10,6724,0.1543618,0.0002411903
19003,363096,2,363096,8.335537,0.01302428
19004,2407192,11,2407192,55.26152,0.08634613
19005,13448,4,13448,0.3087236,0.0004823806
19006,13448,6,13448,0.3087236,0.0004823806
19007,26896,11,26896,0.6174472,0.0009647612
19008,6724,4,6724,0.1543618,0.0002411903
19009,20172,14,20172,0.4630854,0.0007235709
19010,73964,3,73964,1.69798,0.002653094
19011,2716496,8,2716496,62.36217,0.09744089
19012,168100,4,168100,3.859045,0.006029758
19013,33620,7,33620,0.771809,0.001205952
19014,6724,4,6724,0.1543618,0.0002411903
19015,6724,8,6724,0.1543618,0.0002411903
19016,47068,5,47068,1.080533,0.001688333
19017,201720,4,201720,4.630854,0.00723571
19018,33620,6,33620,0.771809,0.001205952
19019,853948,3,853948,19.60395,0.03063117
19020,33620,3,33620,0.771809,0.001205952
19021,6724,2,6724,0.1543618,0.0002411903
19022,87412,6,87412,2.006703,0.003135473
19023,6724,6,6724,0.1543618,0.0002411903
19024,107584,4,107584,2.469789,0.003859045
19025,13448,5,13448,0.3087236,0.0004823806
19026,53792,6,53792,1.234894,0.001929522
19027,127756,11,127756,2.932874,0.004582616
19028,181548,3,181548,4.167768,0.006512138
19029,20172,6,20172,0.4630854,0.0007235709
19030,6724,10,6724,0.1543618,0.0002411903
19031,73964,8,73964,1.69798,0.002653094
19032,706020,2,706020,16.20799,0.02532498
19033,2427364,14,2427364,55.72461,0.08706971
19034,13448,11,13448,0.3087236,0.0004823806
19035,53792,4,53792,1.234894,0.001929522
19036,73964,6,73964,1.69798,0.002653094
19037,208444,7,208444,4.785216,0.0074769
19038,67240,6,67240,1.543618,0.002411903
19039,161376,4,161376,3.704683,0.005788567
19040,121032,2,121032,2.778512,0.004341425
19041,6724,4,6724,0.1543618,0.0002411903
19042,6724,14,6724,0.1543618,0.0002411903
19043,316028,14,316028,7.255004,0.01133594
19044,40344,2,40344,0.9261708,0.001447142
19045,33620,10,33620,0.771809,0.001205952
19046,73964,6,73964,1.69798,0.002653094
19047,6724,6,6724,0.1543618,0.0002411903
19048,20172,11,20172,0.4630854,0.0007235709
19049,6724,2,6724,0.1543618,0.0002411903
19050,40344,3,40344,0.9261708,0.001447142
19051,228616,14,228616,5.248301,0.00820047
19052,20172,11,20172,0.4630854,0.0007235709
19053,107584,14,107584,2.469789,0.003859045
19054,33620,3,33620,0.771809,0.001205952
19055,6724,3,6724,0.1543618,0.0002411903
19056,26896,3,26896,0.6174472,0.0009647612
19057,26896,11,26896,0.6174472,0.0009647612
19058,20172,6,20172,0.4630854,0.0007235709
19059,6724,4,6724,0.1543618,0.0002411903
19060,114308,2,114308,2.624151,0.004100236
19061,47068,3,47068,1.080533,0.001688333
19062,94136,4,94136,2.161065,0.003376664
19063,6724,4,6724,0.1543618,0.0002411903
19064,6724,5,6724,0.1543618,0.0002411903
19065,47068,6,47068,1.080533,0.001688333
19066,47068,11,47068,1.080533,0.001688333
19067,40344,10,40344,0.9261708,0.001447142
19068,33620,5,33620,0.771809,0.001205952
19069,26896,11,26896,0.6174472,0.0009647612
19070,329476,2,329476,7.563728,0.01181833
19071,127756,4,127756,2.932874,0.004582616
19072,6724,11,6724,0.1543618,0.0002411903
19073,6724,2,6724,0.1543618,0.0002411903
19074,53792,4,53792,1.234894,0.001929522
19075,13448,6,13448,0.3087236,0.0004823806
19076,107584,10,107584,2.469789,0.003859045
19077,1640656,6,1640656,37.66428,0.05885044
19078,127756,3,127756,2.932874,0.004582616
19079,47068,10,47068,1.080533,0.001688333
19080,20172,14,20172,0.4630854,0.0007235709
19081,168100,6,168100,3.859045,0.006029758
19082,26896,6,26896,0.6174472,0.0009647612
19083,60516,5,60516,1.389256,0.002170712
19084,6724,4,6724,0.1543618,0.0002411903
19085,13448,5,13448,0.3087236,0.0004823806
19086,645504,5,645504,14.81873,0.02315427
19087,40344,6,40344,0.9261708,0.001447142
19088,40344,3,40344,0.9261708,0.001447142
19089,53792,3,53792,1.234894,0.001929522
19090,6724,6,6724,0.1543618,0.0002411903
19091,13448,6,13448,0.3087236,0.0004823806
19092,13448,3,13448,0.3087236,0.0004823806
19093,47068,6,47068,1.080533,0.001688333
19094,6724,5,6724,0.1543618,0.0002411903
19095,127756,14,127756,2.932874,0.004582616
19096,13448,10,13448,0.3087236,0.0004823806
19097,73964,3,73964,1.69798,0.002653094
19098,13448,6,13448,0.3087236,0.0004823806
19099,20172,5,20172,0.4630854,0.0007235709
19100,26896,11,26896,0.6174472,0.0009647612
19101,40344,6,40344,0.9261708,0.001447142
19102,611884,2,611884,14.04692,0.02194831
19103,329476,14,329476,7.563728,0.01181833
19104,329476,3,329476,7.563728,0.01181833
19105,20172,6,20172,0.4630854,0.0007235709
19106,60516,6,60516,1.389256,0.002170712
19107,13448,6,13448,0.3087236,0.0004823806
19108,282408,6,282408,6.483196,0.01012999
19109,26896,4,26896,0.6174472,0.0009647612
19110,40344,6,40344,0.9261708,0.001447142
19111,295856,4,295856,6.791919,0.01061237
19112,268960,3,268960,6.174472,0.009647612
19113,13448,14,13448,0.3087236,0.0004823806
19114,13448,6,13448,0.3087236,0.0004823806
19115,2057544,3,2057544,47.23471,0.07380424
19116,13448,2,13448,0.3087236,0.0004823806
19117,13448,4,13448,0.3087236,0.0004823806
19118,692572,7,692572,15.89927,0.02484261
19119,6529004,3,6529004,149.8853,0.2341958
19120,221892,6,221892,5.093939,0.007959279
19121,6724,4,6724,0.1543618,0.0002411903
19122,26896,6,26896,0.6174472,0.0009647612
19123,13448,3,13448,0.3087236,0.0004823806
19124,6724,2,6724,0.1543618,0.0002411903
19125,161376,3,161376,3.704683,0.005788567
19126,531196,14,531196,12.19458,0.01905403
19127,2299608,8,2299608,52.79174,0.08248709
19128,1129632,5,1129632,25.93278,0.04051997
19129,40344,1,40344,0.9261708,0.001447142
19130,6724,2,6724,0.1543618,0.0002411903
19131,94136,14,94136,2.161065,0.003376664
19132,33620,5,33620,0.771809,0.001205952
19133,107584,4,107584,2.469789,0.003859045
19134,6724,6,6724,0.1543618,0.0002411903
19135,423612,5,423612,9.724793,0.01519499
19136,67240,6,67240,1.543618,0.002411903
19137,26896,4,26896,0.6174472,0.0009647612
19138,13448,5,13448,0.3087236,0.0004823806
19139,6724,6,6724,0.1543618,0.0002411903
19140,235340,7,235340,5.402663,0.008441661
19141,6724,5,6724,0.1543618,0.0002411903
19142,53792,6,53792,1.234894,0.001929522
19143,6724,4,6724,0.1543618,0.0002411903
19144,47068,6,47068,1.080533,0.001688333
19145,73964,5,73964,1.69798,0.002653094
19146,80688,3,80688,1.852342,0.002894284
19147,6724,5,6724,0.1543618,0.0002411903
19148,6724,11,6724,0.1543618,0.0002411903
19149,20172,5,20172,0.4630854,0.0007235709
19150,13448,4,13448,0.3087236,0.0004823806
19151,19022200,5,19022200,436.69,0.682328
19152,53792,5,53792,1.234894,0.001929522
19153,6724,5,6724,0.1543618,0.0002411903
19154,20172,14,20172,0.4630854,0.0007235709
19155,94136,6,94136,2.161065,0.003376664
19156,67240,14,67240,1.543618,0.002411903
19157,87412,6,87412,2.006703,0.003135473
19158,242064,5,242064,5.557025,0.008682852
19159,463956,10,463956,10.65096,0.01664213
19160,47068,5,47068,1.080533,0.001688333
19161,20172,6,20172,0.4630854,0.0007235709
19162,127756,4,127756,2.932874,0.004582616
19163,6724,5,6724,0.1543618,0.0002411903
19164,6724,14,6724,0.1543618,0.0002411903
19165,1378420,4,1378420,31.64417,0.04944402
19166,6724,2,6724,0.1543618,0.0002411903
19167,6724,3,6724,0.1543618,0.0002411903
19168,33620,11,33620,0.771809,0.001205952
19169,60516,2,60516,1.389256,0.002170712
19170,80688,6,80688,1.852342,0.002894284
19171,40344,14,40344,0.9261708,0.001447142
19172,80688,14,80688,1.852342,0.002894284
19173,60516,8,60516,1.389256,0.002170712
19174,33620,6,33620,0.771809,0.001205952
19175,6724,5,6724,0.1543618,0.0002411903
19176,6724,6,6724,0.1543618,0.0002411903
19177,134480,6,134480,3.087236,0.004823806
19178,107584,6,107584,2.469789,0.003859045
19179,13448,14,13448,0.3087236,0.0004823806
19180,1862550,4,1862550,42.7582,0.0668097
19181,524472,8,524472,12.04022,0.01881284
19182,383268,8,383268,8.798622,0.01374785
19183,6724,3,6724,0.1543618,0.0002411903
19184,107584,3,107584,2.469789,0.003859045
19185,13448,4,13448,0.3087236,0.0004823806
19186,33620,14,33620,0.771809,0.001205952
19187,60516,4,60516,1.389256,0.002170712
19188,40344,4,40344,0.9261708,0.001447142
19189,20172,2,20172,0.4630854,0.0007235709
19190,80688,4,80688,1.852342,0.002894284
19191,295856,7,295856,6.791919,0.01061237
19192,26896,4,26896,0.6174472,0.0009647612
19193,6724,3,6724,0.1543618,0.0002411903
19194,188272,14,188272,4.32213,0.006753328
19195,20172,4,20172,0.4630854,0.0007235709
19196,26896,7,26896,0.6174472,0.0009647612
19197,1385144,3,1385144,31.79853,0.0496852
19198,6724,6,6724,0.1543618,0.0002411903
19199,18847370,3,18847370,432.6761,0.6760564
19200,26896,11,26896,0.6174472,0.0009647612
19201,255512,4,255512,5.865748,0.009165231
19202,13448,6,13448,0.3087236,0.0004823806
19203,67240,4,67240,1.543618,0.002411903
19204,6724,14,6724,0.1543618,0.0002411903
19205,26896,4,26896,0.6174472,0.0009647612
19206,6724,6,6724,0.1543618,0.0002411903
19207,100860,7,100860,2.315427,0.003617855
19208,6266770,7,6266770,143.865,0.224789
19209,13448,2,13448,0.3087236,0.0004823806
19210,33620,4,33620,0.771809,0.001205952
19211,26896,4,26896,0.6174472,0.0009647612
19212,141204,4,141204,3.241598,0.005064997
19213,6724,4,6724,0.1543618,0.0002411903
19214,20172,2,20172,0.4630854,0.0007235709
19215,6724,14,6724,0.1543618,0.0002411903
19216,6724,4,6724,0.1543618,0.0002411903
19217,73964,6,73964,1.69798,0.002653094
19218,40344,11,40344,0.9261708,0.001447142
19219,6724,2,6724,0.1543618,0.0002411903
19220,20172,2,20172,0.4630854,0.0007235709
19221,6724,2,6724,0.1543618,0.0002411903
19222,87412,3,87412,2.006703,0.003135473
19223,47068,11,47068,1.080533,0.001688333
19224,80688,6,80688,1.852342,0.002894284
19225,127756,4,127756,2.932874,0.004582616
19226,33620,3,33620,0.771809,0.001205952
19227,53792,10,53792,1.234894,0.001929522
19228,33620,14,33620,0.771809,0.001205952
19229,221892,8,221892,5.093939,0.007959279
19230,181548,4,181548,4.167768,0.006512138
19231,6724,4,6724,0.1543618,0.0002411903
19232,13448,6,13448,0.3087236,0.0004823806
19233,6724,6,6724,0.1543618,0.0002411903
19234,322752,6,322752,7.409367,0.01157714
19235,13448,14,13448,0.3087236,0.0004823806
19236,87412,8,87412,2.006703,0.003135473
19237,47068,4,47068,1.080533,0.001688333
19238,484128,4,484128,11.11405,0.0173657
19239,221892,4,221892,5.093939,0.007959279
19240,13448,3,13448,0.3087236,0.0004823806
19241,26896,5,26896,0.6174472,0.0009647612
19242,13448,6,13448,0.3087236,0.0004823806
19243,26896,4,26896,0.6174472,0.0009647612
19244,1943236,5,1943236,44.61056,0.069704
19245,20172,4,20172,0.4630854,0.0007235709
19246,1250664,3,1250664,28.71129,0.04486139
19247,194996,3,194996,4.476492,0.006994519
19248,107584,7,107584,2.469789,0.003859045
19249,13448,6,13448,0.3087236,0.0004823806
19250,6724,6,6724,0.1543618,0.0002411903
19251,40344,6,40344,0.9261708,0.001447142
19252,5910396,6,5910396,135.684,0.2120063
19253,6724,6,6724,0.1543618,0.0002411903
19254,6724,2,6724,0.1543618,0.0002411903
19255,33620,4,33620,0.771809,0.001205952
19256,47068,11,47068,1.080533,0.001688333
19257,100860,14,100860,2.315427,0.003617855
19258,20172,6,20172,0.4630854,0.0007235709
19259,6724,7,6724,0.1543618,0.0002411903
19260,33620,7,33620,0.771809,0.001205952
19261,26896,4,26896,0.6174472,0.0009647612
19262,255512,6,255512,5.865748,0.009165231
19263,289132,6,289132,6.637558,0.01037118
19264,558092,2,558092,12.81203,0.0200188
19265,1344800,7,1344800,30.87236,0.04823806
19266,13448,6,13448,0.3087236,0.0004823806
19267,20172,3,20172,0.4630854,0.0007235709
19268,6724,6,6724,0.1543618,0.0002411903
19269,33620,3,33620,0.771809,0.001205952
19270,26896,6,26896,0.6174472,0.0009647612
19271,6724,14,6724,0.1543618,0.0002411903
19272,134480,3,134480,3.087236,0.004823806
19273,6724,6,6724,0.1543618,0.0002411903
19274,188272,4,188272,4.32213,0.006753328
19275,20172,14,20172,0.4630854,0.0007235709
19276,53792,6,53792,1.234894,0.001929522
19277,20172,6,20172,0.4630854,0.0007235709
19278,537920,4,537920,12.34894,0.01929522
19279,80688,2,80688,1.852342,0.002894284
19280,53792,5,53792,1.234894,0.001929522
19281,60516,6,60516,1.389256,0.002170712
19282,13448,11,13448,0.3087236,0.0004823806
19283,60516,2,60516,1.389256,0.002170712
19284,100860,14,100860,2.315427,0.003617855
19285,33620,10,33620,0.771809,0.001205952
19286,242064,6,242064,5.557025,0.008682852
19287,20172,5,20172,0.4630854,0.0007235709
19288,73964,6,73964,1.69798,0.002653094
19289,13448,3,13448,0.3087236,0.0004823806
19290,13448,5,13448,0.3087236,0.0004823806
19291,6724,3,6724,0.1543618,0.0002411903
19292,13448,4,13448,0.3087236,0.0004823806
19293,26896,14,26896,0.6174472,0.0009647612
19294,73964,14,73964,1.69798,0.002653094
19295,6724,4,6724,0.1543618,0.0002411903
19296,6724,6,6724,0.1543618,0.0002411903
19297,67240,6,67240,1.543618,0.002411903
19298,33620,5,33620,0.771809,0.001205952
19299,114308,4,114308,2.624151,0.004100236
19300,20172,14,20172,0.4630854,0.0007235709
19301,94136,4,94136,2.161065,0.003376664
19302,26896,2,26896,0.6174472,0.0009647612
19303,134480,14,134480,3.087236,0.004823806
19304,13448,6,13448,0.3087236,0.0004823806
19305,114308,5,114308,2.624151,0.004100236
19306,726192,7,726192,16.67107,0.02604855
19307,235340,14,235340,5.402663,0.008441661
19308,33620,3,33620,0.771809,0.001205952
19309,40344,10,40344,0.9261708,0.001447142
19310,161376,11,161376,3.704683,0.005788567
19311,1338076,5,1338076,30.718,0.04799687
19312,47068,4,47068,1.080533,0.001688333
19313,40344,6,40344,0.9261708,0.001447142
19314,33620,6,33620,0.771809,0.001205952
19315,47068,3,47068,1.080533,0.001688333
19316,60516,5,60516,1.389256,0.002170712
19317,13448,4,13448,0.3087236,0.0004823806
19318,47068,6,47068,1.080533,0.001688333
19319,1001876,4,1001876,22.99991,0.03593736
19320,6724,3,6724,0.1543618,0.0002411903
19321,430336,9,430336,9.879155,0.01543618
19322,6724,11,6724,0.1543618,0.0002411903
19323,114308,3,114308,2.624151,0.004100236
19324,26896,5,26896,0.6174472,0.0009647612
19325,20172,4,20172,0.4630854,0.0007235709
19326,13448,4,13448,0.3087236,0.0004823806
19327,141204,3,141204,3.241598,0.005064997
19328,416888,6,416888,9.570432,0.0149538
19329,87412,11,87412,2.006703,0.003135473
19330,13448,4,13448,0.3087236,0.0004823806
19331,6724,3,6724,0.1543618,0.0002411903
19332,6724,4,6724,0.1543618,0.0002411903
19333,6724,4,6724,0.1543618,0.0002411903
19334,26896,6,26896,0.6174472,0.0009647612
19335,6724,6,6724,0.1543618,0.0002411903
19336,6724,3,6724,0.1543618,0.0002411903
19337,13448,14,13448,0.3087236,0.0004823806
19338,53792,4,53792,1.234894,0.001929522
19339,13448,5,13448,0.3087236,0.0004823806
19340,416888,2,416888,9.570432,0.0149538
19341,13448,14,13448,0.3087236,0.0004823806
19342,490852,6,490852,11.26841,0.01760689
19343,544644,4,544644,12.50331,0.01953642
19344,6724,4,6724,0.1543618,0.0002411903
19345,73964,4,73964,1.69798,0.002653094
19346,275684,6,275684,6.328834,0.009888804
19347,6724,4,6724,0.1543618,0.0002411903
19348,6724,5,6724,0.1543618,0.0002411903
19349,6724,6,6724,0.1543618,0.0002411903
19350,47068,14,47068,1.080533,0.001688333
19351,47068,2,47068,1.080533,0.001688333
19352,6724,5,6724,0.1543618,0.0002411903
19353,6724,14,6724,0.1543618,0.0002411903
19354,6724,3,6724,0.1543618,0.0002411903
19355,154652,3,154652,3.550321,0.005547376
19356,2387020,6,2387020,54.7984,0.0856226
19357,26896,1,26896,0.6174472,0.0009647612
19358,114308,3,114308,2.624151,0.004100236
19359,13448,4,13448,0.3087236,0.0004823806
19360,6724,6,6724,0.1543618,0.0002411903
19361,73964,4,73964,1.69798,0.002653094
19362,47068,4,47068,1.080533,0.001688333
19363,73964,11,73964,1.69798,0.002653094
19364,60516,3,60516,1.389256,0.002170712
19365,20172,5,20172,0.4630854,0.0007235709
19366,100860,8,100860,2.315427,0.003617855
19367,134480,7,134480,3.087236,0.004823806
19368,20172,5,20172,0.4630854,0.0007235709
19369,67240,14,67240,1.543618,0.002411903
19370,6724,3,6724,0.1543618,0.0002411903
19371,6724,6,6724,0.1543618,0.0002411903
19372,73964,6,73964,1.69798,0.002653094
19373,47068,6,47068,1.080533,0.001688333
19374,127756,3,127756,2.932874,0.004582616
19375,53792,3,53792,1.234894,0.001929522
19376,3624236,4,3624236,83.20101,0.1300016
19377,13448,14,13448,0.3087236,0.0004823806
19378,87412,5,87412,2.006703,0.003135473
19379,94136,6,94136,2.161065,0.003376664
19380,1371696,6,1371696,31.48981,0.04920283
19381,2864424,6,2864424,65.75813,0.1027471
19382,53792,6,53792,1.234894,0.001929522
19383,6724,5,6724,0.1543618,0.0002411903
19384,141204,4,141204,3.241598,0.005064997
19385,26896,10,26896,0.6174472,0.0009647612
19386,47068,4,47068,1.080533,0.001688333
19387,389992,4,389992,8.952985,0.01398904
19388,73964,5,73964,1.69798,0.002653094
19389,20172,6,20172,0.4630854,0.0007235709
19390,26896,6,26896,0.6174472,0.0009647612
19391,6724,14,6724,0.1543618,0.0002411903
19392,6724,8,6724,0.1543618,0.0002411903
19393,6724,6,6724,0.1543618,0.0002411903
19394,13448,4,13448,0.3087236,0.0004823806
19395,107584,14,107584,2.469789,0.003859045
19396,20172,6,20172,0.4630854,0.0007235709
19397,26896,3,26896,0.6174472,0.0009647612
19398,188272,8,188272,4.32213,0.006753328
19399,20172,4,20172,0.4630854,0.0007235709
19400,73009190,8,73009190,1676.06,2.618844
19401,94136,6,94136,2.161065,0.003376664
19402,33620,4,33620,0.771809,0.001205952
19403,47068,4,47068,1.080533,0.001688333
19404,6724,4,6724,0.1543618,0.0002411903
19405,67240,6,67240,1.543618,0.002411903
19406,13448,2,13448,0.3087236,0.0004823806
19407,228616,7,228616,5.248301,0.00820047
