X,Y,BM_Height,Easting,Northing,OBJECTID
-6.96685486035665,54.4521946580807,BM 159.16,267062.571,356455.82,3380
-6.39721469740145,54.8791803992345,BM 159.17,302924.128,404674.088,3381
-6.90516928930916,54.5915342958616,BM 159.20,270822.142,372026.477,3382
-7.23126011246398,54.6248451496859,BM 159.21,249702.386,375455.002,3383
-7.26027519243468,54.4877551939843,BM 159.22,247988.894,360174.536,3384
-7.06616711944509,55.0196557951696,BM 159.27,259779.923,419534.268,3385
-7.06616711944509,55.0196557951696,BM 159.27,259779.923,419534.268,3386
-7.06616711944509,55.0196557951696,BM 159.27,259779.923,419534.268,3387
-7.38759842602422,54.4603594259667,BM 159.29,239763.921,357045.656,3388
-6.94119188234406,54.5224093353475,BM 159.47,268609.498,364296.28,3389
-7.53246036111429,54.7566719492875,BM 159.63,230149.804,389958.783,3390
-6.17633715110315,54.2794241105078,BM 159.75,318832.181,338267.367,3391
-6.08258515667599,54.4416886989388,BM 159.78,324446.534,356488.638,3392
-7.10095615808233,54.392432621551,BM 159.84,258449.386,349684.178,3393
-6.74616868342057,54.2040292391573,BM 159.90,281867.81,329065.927,3394
-5.73609239485172,54.7735745073031,BM 16.01,345732.243,394092.373,3395
-6.63187409986564,54.4815303419533,BM 16.03,288726.176,360091.707,3396
-6.61120238383876,54.5410826727801,BM 16.04,289935.084,366746.594,3397
-5.73289397894133,54.7659449167789,BM 16.05,345965.491,393249.896,3398
-5.8110059394957,54.8552719813707,BM 16.06,340628.201,403031.936,3399
-5.7058870559289,54.2567724739988,BM 16.07,349552.097,336640.955,3400
-5.9265595452009,54.6229773816166,BM 16.13,333972.754,376952.1,3401
-6.48336688645871,54.8801537553586,BM 16.16,297392.489,404659.259,3402
-6.62126152512939,55.0904219344433,BM 16.17,288080.893,427882.523,3403
-6.56885787076441,54.5827863348153,BM 16.21,292581.039,371443.503,3404
-5.97986615671183,54.5739966826982,BM 16.21,330686.897,371400.344,3405
-6.55492573488014,54.4824998080131,BM 16.22,293711.184,360299.315,3406
-6.28478040267063,54.6592016350888,BM 16.27,310739.142,380359.997,3407
-7.23226488447697,55.0171739535883,BM 16.31,249158.899,419128.655,3408
-7.23226488447697,55.0171739535883,BM 16.31,249158.899,419128.655,3409
-6.49726571890497,54.5164686343911,BM 16.31,297367.386,364158.524,3410
-6.49726571890497,54.5164686343911,BM 16.31,297367.386,364158.524,3411
-5.77308748663014,54.8527650034718,BM 16.31,343071.836,402829.691,3412
-5.49492946806472,54.5169922316646,BM 16.31,362267.094,366066.281,3413
-5.50744976664589,54.3810685252692,BM 16.33,361992.287,350911.448,3414
-5.76429522096011,54.260577099018,BM 16.34,345732.936,336942.171,3415
-6.48731707352977,54.8722767454159,BM 16.38,297157.911,403776.968,3416
-5.65089246022571,54.4281361571728,BM 16.40,352499.63,355829.153,3417
-5.65089246022571,54.4281361571728,BM 16.40,352499.63,355829.153,3418
-6.53220644360884,54.7073082823752,BM 16.41,294660.896,385352.776,3419
-6.49228851160086,54.9047775465436,BM 16.42,296760.871,407387.827,3420
-6.52312290832704,54.7475436222303,BM 16.46,295152.076,389843.663,3421
-6.53079011893327,55.2081358255219,BM 16.51,293581.219,441103.922,3422
-5.75243896849635,54.5480499873672,BM 16.53,345484.219,368959.25,3423
-6.56031443054705,55.0639658301647,BM 16.55,292032.808,425016.035,3424
-6.06838702954823,55.1153603035376,BM 16.55,323301.331,431494.968,3425
-5.65771070057344,54.6625863138933,BM 16.57,351187.738,381906.056,3426
-6.56442979589066,55.0447040240325,BM 16.60,291813.944,422866.468,3427
-6.59388469018443,55.0078714473922,BM 16.64,290013.721,418728.112,3428
-6.50859944954045,54.7580668500289,BM 16.65,296062.335,391034.798,3429
-6.55164175650959,54.5026396461748,BM 16.67,293877.87,362545.387,3430
-6.61267184913711,54.5344774008795,BM 16.69,289854.489,366009.495,3431
-6.65556845250129,54.4332704959652,BM 16.70,287293.081,354690.421,3432
-6.72364291995126,55.1788768458513,BM 16.70,281364.139,437605.099,3433
-6.48783518786218,54.8901455918913,BM 16.71,297081.693,405765.27,3434
-5.73514128652049,54.7699027437443,BM 16.75,345806.641,393685.704,3435
-6.28743580066108,54.6577623809383,BM 16.77,310571.702,380195.618,3436
-6.28254546636661,54.6612075720761,BM 16.77,310877.896,380586.793,3437
-6.3610854782267,54.4838927893811,BM 16.78,306270.318,360729.684,3438
-6.61959634407846,55.0861730496576,BM 16.82,288196.557,427411.646,3439
-6.4474068148878,54.4559642612905,BM 16.82,300744.672,357494.234,3440
-5.91334205288147,54.0989495704772,BM 16.82,336553.576,318657.29,3441
-5.73337992097261,54.5347806434949,BM 16.91,346764.906,367522.094,3442
-6.29442606072878,54.5323199462614,BM 16.92,310459.559,366222.417,3443
-6.59893297124119,54.4649196767388,BM 16.95,290897.995,358284.838,3444
-7.00792724002222,55.0450537426334,BM 16.99,263464.926,422412.949,3445
-5.99783824976503,54.1363714826691,BM 160.06,330908.74,322662.129,3446
-5.99783824976503,54.1363714826691,BM 160.06,330908.74,322662.129,3447
-6.18111814686219,54.7472403435126,BM 160.07,317174.184,390327.373,3448
-7.59194022143108,54.6012455782269,BM 160.08,226420.98,372632.705,3449
-7.59194022143108,54.6012455782269,BM 160.08,226420.98,372632.705,3450
-7.47705487811482,54.3810775433277,BM 160.09,234028.106,348173.568,3451
-7.24253050039952,54.8760102830478,BM 160.09,248672.402,403406.701,3452
-7.24253050039952,54.8760102830478,BM 160.09,248672.402,403406.701,3453
-6.87922104730566,54.6245838013693,BM 160.14,272440.768,375731.769,3454
-6.1211313965321,54.8296661725692,BM 160.21,320790.606,399603.493,3455
-6.75211898818274,55.0638723200031,BM 160.33,279778.89,424769.908,3456
-6.20390428039047,54.7793203496388,BM 160.36,315615.572,393860.217,3457
-6.00114931962624,54.1494890806321,BM 160.40,330651.056,324115.865,3458
-6.00114931962624,54.1494890806321,BM 160.40,330651.056,324115.865,3459
-6.56028063563312,54.2887718526599,BM 160.43,293804.818,338729.345,3460
-6.17992922890284,54.745897991711,BM 160.59,317254.613,390179.95,3461
-7.54905242372009,54.6292396426991,BM 160.60,229172.758,375765.935,3462
-7.54905242372009,54.6292396426991,BM 160.60,229172.758,375765.935,3463
-7.55395332746657,54.3639069697179,BM 160.62,229043.584,346227.855,3464
-6.98121459027246,54.4501803333644,BM 160.69,266134.416,356218.026,3465
-6.20431006076627,54.7689758472061,BM 160.70,315618.959,392708.153,3466
-6.4020167883816,54.8825349011835,BM 160.72,302607.407,405040.435,3467
-6.00090833289272,54.1460855676753,BM 160.73,330677.518,323737.532,3468
-6.00090833289272,54.1460855676753,BM 160.73,330677.518,323737.532,3469
-6.96575570796009,54.6771363890882,BM 160.79,266765.432,381495.918,3470
-7.23161031814092,54.8304687992468,BM 160.84,249429.011,398344.598,3471
-7.22717328101379,54.8510937182322,BM 160.85,249688.82,400643.724,3472
-6.06300177388779,55.1810688156045,BM 160.85,323441.884,438818.381,3473
-6.06300177388779,55.1810688156045,BM 160.85,323441.884,438818.381,3474
-6.06300177388779,55.1810688156045,BM 160.85,323441.884,438818.381,3475
-6.86468265040284,54.7547787747693,BM 160.88,273145.331,390239.439,3476
-6.86468265040284,54.7547787747693,BM 160.88,273145.331,390239.439,3477
-5.87040779244063,54.5472250655787,BM 160.96,337854.621,368629.795,3478
-6.40056501883645,54.2461695956342,BM 160.97,304312.377,334211.778,3479
-5.99925866205155,54.1399129552822,BM 161.07,330804.754,323053.631,3480
-5.99925866205155,54.1399129552822,BM 161.07,330804.754,323053.631,3481
-6.17970583086313,54.7862053022405,BM 161.08,317152.513,394666.704,3482
-5.97614932193519,54.2230235704804,BM 161.10,332049.757,332346.059,3483
-7.04332683688139,54.5371458439735,BM 161.41,261973.838,365841.888,3484
-6.23794518682527,54.9257680523423,BM 161.51,313015.37,410105.29,3485
-7.27767196696751,54.9420051320913,BM 161.60,246340.78,410729.593,3486
-6.96198020437849,54.8926088610943,BM 161.68,266653.785,405485.347,3487
-5.99184667295021,54.3713913271402,BM 161.68,330555.819,348829.066,3488
-5.9415081040799,54.36678447363,BM 161.73,333841.793,348410.766,3489
-6.71895373968972,54.8812291542216,BM 161.79,282270.21,404476.883,3490
-5.78693799452916,54.7705968131704,BM 161.92,342471.308,393656.493,3491
-5.9275099536946,54.7571617138286,BM 162.03,333470.277,391884.683,3492
-7.27676338750517,54.6881884644687,BM 162.13,246690.671,382475.047,3493
-6.46831268610762,54.1816582138952,BM 162.18,300052.173,326933.667,3494
-7.06406512443886,54.8705332968934,BM 162.19,260136.461,402935.539,3495
-6.74292831097832,54.207091783202,BM 162.24,282073.182,329410.561,3496
-7.00807985204688,54.9119512395059,BM 162.26,263665.343,407595.655,3497
-6.17026441125619,54.8688962849095,BM 162.41,317519.442,403886.455,3498
-6.57167086424767,54.1493417844956,BM 162.61,293377.121,323195.406,3499
-6.20435484781524,54.7749197029037,BM 162.62,315599.131,393369.66,3500
-5.99870731978228,54.1563672903887,BM 162.74,330788.907,324885.861,3501
-5.99870731978228,54.1563672903887,BM 162.74,330788.907,324885.861,3502
-6.07590649656818,54.6802761920843,BM 162.76,324152.829,383054.967,3503
-5.95690750268448,54.7963762552054,BM 162.82,331450.785,396193.71,3504
-6.14567806786747,54.1677993634407,BM 162.92,321155.308,325896.187,3505
-5.91173092040639,54.7647419708982,BM 162.93,334460.814,392758.491,3506
-6.17406991553705,54.928316792264,BM 162.96,317102.616,410493.965,3507
-5.99399255180764,54.6631578286866,BM 163.02,329490.053,381297.632,3508
-6.40373253825853,54.2379858235823,BM 163.18,304126.513,333296.251,3509
-6.06765365665812,54.4357520062717,BM 163.19,325433.28,355854.392,3510
-6.84570939942673,55.0159611392792,BM 163.20,273887.512,419333.608,3511
-6.84570939942673,55.0159611392792,BM 163.20,273887.512,419333.608,3512
-6.69833682501194,54.7302199206602,BM 163.20,283905.618,387691.807,3513
-5.99215298422792,54.256999295217,BM 163.21,330898.499,336097.469,3514
-6.00828567293672,54.3727957727874,BM 163.22,329483.189,348955.048,3515
-6.7406085393953,54.2055120387284,BM 163.23,282227.677,329237.426,3516
-6.3964327884495,54.877311293675,BM 163.30,302979.076,404467.186,3517
-7.39079942078907,54.4527754248963,BM 163.33,239563.641,356199.638,3518
-6.85224567370051,54.8348704016562,BM 163.34,273800.05,399167.97,3519
-6.21871558982598,54.1454642627725,BM 163.34,316448.363,323287.652,3520
-6.34822254976858,55.2182699284322,BM 163.37,305176.1,442492.067,3521
-7.01974039455246,54.8702240368844,BM 163.38,262982.558,402940.048,3522
-7.01974039455246,54.8702240368844,BM 163.38,262982.558,402940.048,3523
-7.13859823614098,54.9266824774451,BM 163.39,255274.541,409124.73,3524
-7.38874385238974,54.4320572144418,BM 163.42,239717.001,353894.544,3525
-5.75617021418035,54.6145331325145,BM 163.48,345006.518,376350.562,3526
-6.10581441038136,54.3290975078013,BM 163.53,323276.618,343916.827,3527
-6.0229250754496,54.3030398176418,BM 163.54,328749.725,341164.832,3528
-7.1264918304916,55.0158303393654,BM 163.55,255926.733,419058.518,3529
-7.799993606259,54.6834660746714,BM 163.64,212948.553,381727.311,3530
-7.39045554455213,54.4490684216708,BM 163.71,239589.52,355787.185,3531
-5.93803297328656,54.3086809562012,BM 163.74,334256.821,341950.904,3532
-7.26082509372536,54.449046044553,BM 163.88,247998.52,355865.266,3533
-7.50079207930366,54.4027810790767,BM 163.92,232468.61,350578.302,3534
-6.28388639827749,55.0804135619472,BM 163.94,309647.76,427245.757,3535
-7.35506214801737,54.3094172041287,BM 164.01,242027.783,340262.549,3536
-5.99652235671883,54.2279488799135,BM 164.07,330705.583,332856.299,3537
-5.9164787402974,54.7610011075659,BM 164.07,334167.637,392333.047,3538
-6.95900023111669,54.4733076299196,BM 164.15,267537.275,358813.445,3539
-6.18547703197107,54.1866935874302,BM 164.17,318502.267,327931.514,3540
-6.84653471440856,55.1583813847144,BM 164.21,273572.867,435187.144,3541
-6.84653471440856,55.1583813847144,BM 164.21,273572.867,435187.144,3542
-6.10782153401401,54.6077877557131,BM 164.27,322311.978,374930.979,3543
-7.27342282526707,54.4734555175888,BM 164.28,247153.269,358573.888,3544
-6.71625381818131,54.8838354689692,BM 164.40,282438.171,404770.181,3545
-5.98250612920321,54.3646671745881,BM 164.40,331184.199,348098.052,3546
-5.95430733654836,54.7179751482427,BM 164.40,331872.597,387472.599,3547
-5.90143318190384,54.9004266573687,BM 164.52,334671.087,407879.888,3548
-6.02758172104757,54.3597459692805,BM 164.60,328270.025,347467.399,3549
-7.8474273547807,54.3308390269402,BM 164.64,209974.433,342465.79,3550
-7.38083619184696,54.9960201098231,BM 164.73,239676.033,416679.399,3551
-6.07539983655575,54.6504506368228,BM 164.78,324276.523,379736.263,3552
-5.99627307260862,54.6627803084036,BM 164.78,329344.117,381251.412,3553
-6.28842017285257,54.9658034828208,BM 164.81,309670.665,414481.303,3554
-6.71950173254831,54.8778775956385,BM 164.84,282241.863,404103.158,3555
-5.87103487409894,54.4922406578305,BM 164.87,337999.327,362509.156,3556
-6.07697985744549,54.6768416007666,BM 164.89,324094.08,382670.797,3557
-6.01961597360941,54.7928541914952,BM 164.98,327429.282,395685.936,3558
-6.77361361788876,54.2077684120586,BM 165.06,280069.739,329450.661,3559
-6.05213501675302,54.7867994820411,BM 165.11,325356.614,394953.421,3560
-6.97355735079384,54.6574765924522,BM 165.16,266294.18,379300.092,3561
-5.98861195024017,54.2606770390944,BM 165.21,331117.566,336513.345,3562
-7.05143247677867,54.5967025009329,BM 165.27,261359.704,372464.298,3563
-6.43233185405334,54.8671124159111,BM 165.43,300700.375,403279.758,3564
-6.74876497647357,54.2003664199466,BM 165.52,281705.621,328655.234,3565
-6.74876497647357,54.2003664199466,BM 165.52,281705.621,328655.234,3566
-7.00063518097,54.6827994440384,BM 165.67,264506.525,382093.713,3567
-6.65740935371789,54.2405717144981,BM 165.75,287582.151,333239.719,3568
-6.70635325439443,54.2457081624842,BM 165.79,284380.825,333751.833,3569
-6.0200751167762,54.1164353303021,BM 165.93,329517.697,320402.475,3570
-7.39522524988594,54.4268073716394,BM 166.01,239301.405,353306.525,3571
-5.92898998179388,54.3618899892603,BM 166.04,334671.317,347889.889,3572
-6.06538407557659,54.3109798115091,BM 166.04,325961.873,341971.851,3573
-5.92330573830075,54.3604756988793,BM 166.10,335045.4,347743.364,3574
-6.01763990759412,54.7912486489137,BM 166.13,327561.423,395510.83,3575
-7.31357581194074,54.2969147544676,BM 166.15,244741.653,338896.372,3576
-7.82679430757302,54.6816704283508,BM 166.17,211220.426,381522.814,3577
-7.82679430757302,54.6816704283508,BM 166.17,211220.426,381522.814,3578
-7.82679430757302,54.6816704283508,BM 166.17,211220.426,381522.814,3579
-6.3036761027986,54.1152822432796,BM 166.26,310977.691,319791.893,3580
-7.135443412805,54.9278381046312,BM 166.31,255475.209,409255.871,3581
-6.97821400987733,54.9906613377093,BM 166.33,265452.749,416385.262,3582
-6.97821400987733,54.9906613377093,BM 166.33,265452.749,416385.262,3583
-7.01210470493394,54.48597448268,BM 166.36,264074.787,360173.793,3584
-5.96381324909828,54.3744642261103,BM 166.38,332367.546,349223.347,3585
-7.16058243670878,54.8762941267821,BM 166.39,253932.391,403498.288,3586
-6.75596130370325,55.0218219526708,BM 166.39,279616.744,420084.514,3587
-6.75596130370325,55.0218219526708,BM 166.39,279616.744,420084.514,3588
-7.13803650919303,54.5206852784961,BM 166.40,255865.902,363930.302,3589
-7.29403202802004,54.4807055102413,BM 166.41,245809.075,359367.32,3590
-6.92483784930084,54.5930697084941,BM 166.46,269548.13,372177.757,3591
-7.50169833662501,54.4042525768163,BM 166.50,232408.596,350741.685,3592
-6.15083554930848,54.1363799507145,BM 166.52,320910.035,322390.578,3593
-7.412792362537,54.8035032987064,BM 166.66,237810.613,395230.077,3594
-7.84073438935354,54.3329538729745,BM 166.93,210409.324,342702.169,3595
-7.86037416991742,54.3260764350438,BM 166.95,209133.205,341933.893,3596
-7.49517220224226,54.3963751559788,BM 167.08,232838.692,349867.829,3597
-5.93366370375423,54.3147021275643,BM 167.08,334521.526,342629.335,3598
-5.8693379447485,54.4909095788589,BM 167.09,338113.754,362364.345,3599
-6.84352703198627,55.049329604082,BM 167.11,273965.641,423050.503,3600
-6.03827737672419,54.7840768936378,BM 167.15,326256.457,394675.253,3601
-6.67211960150981,54.2240636660051,BM 167.17,286657.702,331384.166,3602
-7.55178474369742,54.5841117069219,BM 167.35,229028.356,370741.204,3603
-7.18601313422776,54.636289554876,BM 167.38,252610.126,376761.889,3604
-7.25360194567977,54.3505240174669,BM 167.42,248583.304,344903.395,3605
-6.05639480366856,54.9301234168011,BM 167.44,324639.847,410898.237,3606
-6.74808684810374,54.7126630516907,BM 167.46,280735.61,385679.155,3607
-7.01371971140236,55.0066196073383,BM 167.54,263155.042,418129.131,3608
-5.79084619913883,54.7735428191185,BM 167.58,342209.501,393976.438,3609
-5.96957079557359,54.6342034442838,BM 167.69,331158.9,378120.373,3610
-6.07540077291313,54.2057562625514,BM 167.73,325629.486,330243.279,3611
-6.10265114000447,54.3311138772636,BM 167.77,323476.343,344146.774,3612
-6.29429832924119,54.9655380148977,BM 167.82,309294.942,414442.557,3613
-7.25170715349914,54.3485123672196,BM 167.87,248708.889,344680.78,3614
-5.87307107586854,54.5462933649691,BM 167.91,337685.443,368520.885,3615
-6.06968672842666,54.6741058819614,BM 167.92,324572.844,382379.223,3616
-7.74072511477143,54.6389022805441,BM 167.97,216789.653,376778.954,3617
-7.74072511477143,54.6389022805441,BM 167.97,216789.653,376778.954,3618
-6.43330084808601,54.9553123269521,BM 168.00,300418.392,413096.051,3619
-6.43330084808601,54.9553123269521,BM 168.00,300418.392,413096.051,3620
-5.87905287476552,54.8522760461336,BM 168.00,336268.923,402564.025,3621
-6.04885458007738,55.1059188312479,BM 168.04,324576.873,430478.721,3622
-5.98166938463218,54.1208576290678,BM 168.19,332014.705,320965.659,3623
-5.98523381782272,54.2206247475684,BM 168.35,331464.939,332062.141,3624
-5.8024197614303,54.6191892923553,BM 168.40,342002.93,376774.301,3625
-6.9681824287449,54.6817926001818,BM 168.43,266601.275,382011.923,3626
-5.86326192649073,54.7396580929872,BM 168.49,337665.149,390060.725,3627
-7.10883125804003,54.9580872773648,BM 168.54,257138.383,412644.669,3628
-6.17781993957323,54.7498508931859,BM 168.62,317378.996,390623.451,3629
-6.28264820539343,55.0776654001937,BM 168.66,309734.351,426941.798,3630
