FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
6065,46604.4583375,980.412240378,5815,959,310,980.412308931,46604.466678,1.06989561746
6066,217130.174441,2359.99655585,5713,714,310,2359.99642717,217130.157309,4.98464246631
6067,5303629.96824,24202.3198109,5816,180,310,24202.3196074,5303629.95051,121.755077252
6068,440948.549986,6320.0163297,5882,3176,310,6320.01631602,440948.553996,10.1228263957
6069,3753.25999998,397.809644124,5714,51,310,397.809624564,3753.26093449,0.0861633596782
6070,86162.254552,1659.38830671,5817,91,310,1659.38830741,86162.2568669,1.97802115512
6071,80627.0408666,1468.74498187,5715,2375,310,1468.74504223,80627.0313309,1.85094935353
6072,7931.11579299,399.85666727,5818,960,310,399.856640593,7931.1156916,0.18207409128
6073,57116.8756665,1066.04842252,5819,244,310,1066.04845471,57116.8788703,1.31122835947
6074,92537.1371875,2512.79237968,5716,0,0,2512.79234087,92537.1447194,2.12436902822
6075,167164.152966,1676.05011167,6434,947,310,1676.05006998,167164.152474,3.83757624272
6076,40524.110167,1309.68345927,5820,241,310,1309.68347839,40524.1075023,0.93030921945
6077,17831.6750665,1155.16413188,5717,0,0,1155.16415329,17831.6757186,0.409360584148
6078,8159.93999999,407.9493702,6435,114,310,407.949187339,8159.93451208,0.187327069603
6079,3812.48640801,575.247247469,5883,0,0,575.247131309,3812.48778795,0.0875230265828
6080,67697.6960745,1819.80465303,5821,1153,310,1819.80464834,67697.6941723,1.55413142709
6081,55121.5661135,923.158658655,6436,655,310,923.158752887,55121.5646947,1.26542206569
6082,14485.4956595,485.543804961,5718,66,310,485.543697111,14485.4900377,0.332542423779
6083,389483.051007,5261.63926794,5884,1179,310,5261.63920208,389483.050451,8.94133628072
6084,302499.659278,5582.88988222,5822,246,310,5582.88983371,302499.660494,6.9444644283
6085,108.080707993,80.2556127017,5885,92,310,80.2555225706,108.081117467,0.00248121096862
6086,39270.295038,1063.39842255,5719,1476,310,1063.39833373,39270.2898974,0.901525412742
6087,3993504.89147,29516.8437079,6437,1159,310,29516.8440655,3993504.92727,91.6786249158
6088,219330.898263,2740.53252336,5823,676,310,2740.532685,219330.925574,5.03516535584
6089,584094.805053,5065.50602976,5886,1487,310,5065.50597339,584094.803582,13.4090252518
6090,20891.388868,888.597345163,5720,0,0,888.597484429,20891.3884721,0.479602204726
6091,7148719.24924,51957.3113503,5887,1274,310,51957.3109565,7148719.15918,164.112666532
6092,221271.612637,3824.77654123,5824,93,310,3824.77640699,221271.626178,5.07971788952
6093,14421992.5672,59769.9706387,5721,675,310,59769.9710004,14421992.5839,331.084716989
6094,6058.5474635,338.09437071,6438,83,310,338.094395278,6058.54985905,0.139085722987
6095,42625.407606,2279.18612704,5825,1265,310,2279.18615904,42625.4073518,0.978548619237
6096,1758.5237885,175.482611744,6439,4006,310,175.48259498,1758.52298756,0.040370294345
6097,15653.5843634,2315.23256382,5888,69,310,2315.23264179,15653.5701189,0.359357959902
6098,154387.657518,1694.82489179,5722,1475,310,1694.82491969,154387.66743,3.54426733202
6099,314286.713315,5176.28522296,5889,1144,310,5176.28524418,314286.729499,7.21505938132
6100,64222.6568195,2953.40301648,5723,0,0,2953.40288104,64222.6700141,1.47435553043
6101,76.006584499,40.0613746496,6440,1560,310,40.0612126704,76.0059833082,0.00174486426384
6102,37647.240571,1175.47369938,5826,1273,310,1175.47367371,37647.2378965,0.864265116756
6103,193203.19709,2751.10349156,6441,663,310,2751.10362434,193203.182673,4.4353525135
6104,112566.605576,2097.862397,5827,0,0,2097.86236583,112566.597902,2.58418384228
6105,3333.1,292.307586147,5724,52,310,292.307513844,3333.09649241,0.0765176727465
6106,68538.922422,1252.37451484,5890,0,0,1252.37464029,68538.9304425,1.57344363175
6107,258289.254474,3495.28963792,6442,3985,310,3495.28976152,258289.238229,5.92952872793
6108,69900.3702365,1641.15986421,5828,1443,310,1641.15988519,69900.3793048,1.60469832202
6109,1329877.35788,5752.94420883,5725,1121,310,5752.94429663,1329877.35851,30.5299053727
6110,145801.257,2794.04819639,5891,1259,310,2794.04812481,145801.25942,3.34714973891
6111,10.3686050004,19.4895410414,5829,845,310,19.4896018939,10.3685478063,0.000238030056948
6112,15424.792943,1429.08965701,5726,1462,310,1429.08969309,15424.7959411,0.354106006438
6113,115910,3167.34427915,6443,955,310,3167.34411944,115909.998684,2.66093806992
6114,1009571.61268,14783.5110769,5830,962,310,14783.5110025,1009571.60515,23.176667664
6115,646828.238754,9475.76133539,5727,73,310,9475.76137685,646828.264535,14.8491931096
6116,641086.630732,5935.14614594,5892,1139,310,5935.1460892,641086.636481,14.7173829393
6117,300039.273049,2155.14030368,6444,1360,310,2155.14029887,300039.274504,6.88798151204
6118,397413.716682,6873.16124169,5728,1745,310,6873.1614541,397413.719956,9.12340012892
6119,42225.016207,1667.77473334,5831,0,0,1667.77467801,42225.0107685,0.969356741713
6120,274093.972861,3128.7017951,5832,1016,310,3128.70156194,274093.968358,6.29235685806
6121,88008.1094965,1474.70534973,6445,85,310,1474.7053867,88008.1025594,2.02039611095
6122,30590.846892,1190.11363129,5729,68,310,1190.11368968,30590.8335873,0.702271716046
6123,1500085.4957,7626.99062652,5893,165,310,7626.99060267,1500085.48783,34.4373619878
6124,211854.72133,1991.34924244,5833,1720,310,1991.34928481,211854.715337,4.86353449859
6125,239214.015706,3302.3691896,6446,39,310,3302.36892819,239214.02605,5.49162036064
6126,1526697.02812,6611.32327473,5730,0,0,6611.32319299,1526697.01852,35.048281114
6127,64239.9038915,1521.37968531,5894,2370,310,1521.37982151,64239.9132518,1.47475138228
6128,353056.693205,3754.13618466,5834,2546,310,3754.13615142,353056.706477,8.1050991439
6129,70084.0524975,1423.03705092,5731,1712,310,1423.03712948,70084.0614945,1.60891510173
6130,57698.6514456,1971.37776803,6447,21,310,1971.37776627,57698.6480197,1.32458399483
6131,31923.2631165,1217.50527286,5732,1105,310,1217.50538294,31923.2610084,0.732860163035
6132,61674.7486205,1930.37841094,5895,1141,310,1930.37839475,61674.7390205,1.41586284941
6133,79331.910428,2026.21524405,5835,184,310,2026.21531342,79331.9150776,1.82121745652
6134,45768.0371625,905.66146302,6448,822,310,905.661433053,45768.0295939,1.05069358739
6135,7970.76185099,568.970380991,5733,3171,310,568.970356787,7970.76126051,0.182984231948
6136,108133.46689,1427.56633919,5836,161,310,1427.56634653,108133.468758,2.48241279369
6137,3922.89566952,366.194370177,6449,2563,310,366.194434978,3922.89553993,0.090057649944
6138,68045.8905445,1845.20953835,5896,0,0,1845.20944113,68045.879282,1.56212468931
6139,126523.000428,2527.13130967,5734,98,310,2527.13132672,126523.002229,2.90458008087
6140,50289.338421,1040.01513868,5897,470,310,1040.01510947,50289.3279018,1.15448872956
6141,291982.032097,3706.90795671,6450,933,310,3706.90787454,291982.055715,6.70301248041
6142,408283.949957,4169.89827649,5837,1144,310,4169.89823952,408283.96198,9.37294754639
6143,33223.134486,1892.83878002,5735,81,310,1892.83873758,33223.1108374,0.762700728425
6144,3356452.68838,19408.7705552,5898,0,0,19408.7704339,3356452.63814,77.0538582183
6145,8130.57811702,865.932669227,6451,2550,310,865.932636487,8130.5756164,0.186653079403
6146,15176.48,717.464106938,5838,74,310,717.464134042,15176.4835149,0.348405514717
6147,46476,1028.43596758,6452,954,310,1028.43590253,46475.9992664,1.0669463997
6148,1166246.98115,11404.1740112,5839,957,310,11404.1741638,1166246.98199,26.7734537877
6149,74681.795332,2442.81973591,5736,1457,310,2442.81976249,74681.7939765,1.71446493812
6150,569570.039918,6546.33670617,5899,1134,310,6546.33679308,569570.027376,13.0755809381
6151,1177951.72534,6658.63256063,5840,5733,310,6658.63251809,1177951.72512,27.0421587911
6152,44505.6329515,1084.69682102,6453,518,310,1084.69678633,44505.6299149,1.02171276258
6153,1444464.9134,9312.55022051,5737,0,0,9312.5504336,1444464.89634,33.1604837974
6154,28888.5885105,996.854237734,5900,1718,310,996.854487692,28888.588794,0.663193396435
6155,18468.427586,1309.7706767,6454,3966,310,1309.7706345,18468.4392067,0.42397872086
6156,118027.579426,2080.66241394,5841,2393,310,2080.662263,118027.57643,2.70955116028
6157,41960.0119835,1174.61127807,5901,1157,310,1174.61124472,41960.0044281,0.963273008921
6158,169879.503981,2634.70765343,6455,148,310,2634.70755289,169879.505705,3.89991242481
6159,10321.552191,1012.86363751,5738,82,310,1012.86363611,10321.5403131,0.236950909076
6160,3687336.2619,27408.0889053,5902,1025,310,27408.0889202,3687336.26593,84.6499314811
6161,43036.7384854,2178.79826105,5842,0,0,2178.79837426,43036.7494552,0.98799177233
6162,655738.203837,3476.10154393,6456,524,310,3476.10163583,655738.222371,15.0537384144
6163,193319.48364,2771.67365589,5739,5732,310,2771.67367645,193319.475523,4.43802224067
6164,127602.785235,1910.70157657,5903,0,0,1910.70143811,127602.791026,2.9293687199
6165,3012406.72459,18618.4590137,5904,43,310,18618.4591234,3012406.70066,69.1556186943
6166,16566.694725,518.77082797,5843,1276,310,518.770938817,16566.7020054,0.38032066741
6167,26415.2,741.025355446,5740,62,310,741.025339539,26415.1939705,0.606411837272
6168,334421.639092,3675.33117498,6457,2654,310,3675.33110154,334421.645882,7.67729530699
6169,5413.55956249,341.094139684,5741,710,310,341.094152809,5413.56311497,0.124278805539
6170,80045.1555455,1218.64545757,5844,87,310,1218.64549545,80045.1643369,1.83759147196
6171,546501.8023,7156.64282152,5905,0,0,7156.64279618,546501.766603,12.5460044219
6172,50778.823785,1045.0689703,5742,2519,310,1045.06912736,50778.8234556,1.16572604618
6173,489001.728793,4764.19383854,6458,1543,310,4764.19405782,489001.731385,11.2259799678
6174,10610.501024,875.249084067,5845,1482,310,875.249136265,10610.4950734,0.243584424138
6175,579359.0675,3696.47613801,5906,0,0,3696.47622619,579359.056963,13.3003070341
6176,82963.566971,4454.84307924,5743,1117,310,4454.84308954,82963.528778,1.9045881688
6177,172521.775208,2762.39848569,6459,1571,310,2762.39836642,172521.77053,3.96057072128
6178,5178007.0137,26875.9029637,5846,1173,310,26875.9031738,5178007.00269,118.87115966
6179,4153.85854102,359.930385683,6460,2568,310,359.930517011,4153.86209572,0.0953599336827
6180,60525.585555,1511.84349804,5744,160,310,1511.84351305,60525.5913326,1.38948194297
6181,33407.84,775.583139893,5907,68,310,775.583107487,33407.8404218,0.766941553112
6182,59940.057537,1511.11319755,5847,1109,310,1511.11324779,59940.0600755,1.37603994115
6183,37.0586964991,53.4963419821,6461,29,310,53.4962626801,37.0588538497,0.000850757623636
6184,59843.5188159,1662.62626822,5745,0,0,1662.62628821,59843.5185705,1.37382364429
6185,40881.1513435,2351.65768822,5848,1106,310,2351.65780294,40881.16141,0.938506082074
6186,16587.6,933.031698618,5908,76,310,933.031621744,16587.5972585,0.380800358335
6187,1300607.38656,7904.5484075,6462,1357,310,7904.54830806,1300607.37634,29.8579563542
6188,158444.669659,5887.67131027,5746,1458,310,5887.6712157,158444.60634,3.63740220663
6189,1887619.51564,11089.6459484,5849,975,310,11089.6462463,1887619.49939,43.3339543135
6190,63077.0846045,950.402532324,6463,6058,0,950.402528057,63077.0820702,1.4480563448
6191,320275.235906,4872.25691721,5909,43,310,4872.25702555,320275.221175,7.35253678327
6192,152027.350143,2662.72473859,5747,0,0,2662.72467609,152027.328677,3.49008119348
6193,137406.66507,1938.36610197,6464,829,310,1938.36612761,137406.658713,3.1544354532
6194,134426.307077,2797.10518177,5850,43,310,2797.1050465,134426.291231,3.0860153567
6195,405333.658035,7675.72100898,5910,0,0,7675.72095587,405333.625031,9.30521685883
6196,822522.334996,8245.2843755,5748,183,310,8245.2845979,822522.315371,18.8825896573
6197,184842.128223,2511.60184505,6465,19,310,2511.60196693,184842.127474,4.24340832976
6198,69291.9449135,1413.07280299,5851,1111,310,1413.07285663,69291.9524037,1.59073070644
6199,24660.3650031,1362.94683428,5852,0,0,1362.94678056,24660.3758965,0.566126596379
6200,220356.672253,2892.07186975,5911,6032,0,2892.07194593,220356.666288,5.05871321666
6201,213243.622431,6029.90113284,6466,0,0,6029.90101251,213243.629896,4.89541971701
6202,10407.2567965,472.257298551,5853,709,310,472.257282641,10407.2576292,0.238918715756
6203,2455796.39376,16540.3245509,5912,5725,310,16540.3242776,2455796.43102,56.3775540459
6204,136624.069662,2115.40490607,5749,0,0,2115.40505556,136624.060277,3.13646939335
6205,23247.7105645,1533.68304782,6467,2591,310,1533.68311858,23247.7195396,0.533696339091
6206,49288.94104,1066.06979771,5854,44,310,1066.0696934,49288.9444066,1.13152299272
6207,47660.9402945,1955.94120328,6468,4013,310,1955.94127886,47660.9416724,1.09414904308
6208,40172.240804,1009.11617077,5750,0,0,1009.11622794,40172.2495646,0.922231640361
6209,12411.0293085,471.55143939,5855,0,0,471.551413354,12411.0300604,0.28491918514
6210,176924.612973,6470.59802776,5913,906,310,6470.59792488,176924.604595,4.06164628778
6211,54628.211608,1105.04458449,5751,693,310,1105.0445928,54628.2033673,1.25409600277
6212,46684.922381,777.37876495,6469,932,310,777.378745972,46684.9200482,1.07174258008
6213,98423.8919975,3218.52097556,5856,0,0,3218.5213368,98423.8790405,2.25951039342
6214,93121.2105491,1541.46531901,6470,3978,310,1541.46534766,93121.2136662,2.13777745988
6215,5112667.97848,23146.4103391,5752,243,310,23146.410049,5112667.96173,117.371175676
6216,63069.374406,1555.67340951,5914,2526,310,1555.67336967,63069.3813489,1.44787955985
6217,3760.06244051,323.101318768,5857,3156,310,323.101396853,3760.06396687,0.0863195364364
6218,686111.511845,4676.11279504,6471,0,0,4676.11287435,686111.528852,15.7510163753
6219,5408909.44531,31966.7287028,5753,1490,310,31966.7291009,5408909.49989,124.17197281
6220,560761.466377,4865.86304813,5858,185,310,4865.86326174,560761.486897,12.8733638648
6221,599782.043594,6985.85834322,5915,1261,310,6985.85817322,599782.043613,13.7691561696
6222,786745.47655,6283.53308015,6472,96,310,6283.53289433,786745.502759,18.0612637684
6223,21634.5220205,704.833274315,5859,1479,310,704.833315103,21634.5182765,0.496662185831
6224,34030.5186305,1055.37094874,5916,1274,310,1055.37103212,34030.5367007,0.781236749845
6225,6528177.02295,37296.1567018,5754,85,310,37296.1569559,6528176.99254,149.86692161
6226,459812.881242,2881.91227405,5917,1491,310,2881.91230339,459812.871782,10.5558932745
6227,12891.104444,1652.94115749,5860,0,0,1652.94122407,12891.10411,0.295940212914
6228,683773.866104,6611.24008106,6473,196,310,6611.24012165,683773.855607,15.6973505673
6229,2452426.82271,17608.1628333,5755,82,310,17608.1628158,2452426.78595,56.3001973297
6230,380146.525686,8355.17211999,5918,963,310,8355.17184864,380146.541092,8.72699866122
6231,7223500.45931,42944.4315266,5861,1444,310,42944.4313482,7223500.47156,165.829416108
6232,374190.772672,3709.73781933,6474,1542,310,3709.73773212,374190.786965,8.59027281297
6233,14812.107638,499.389726522,5756,2374,310,499.389707526,14812.1075352,0.340040559775
6234,1053344.89602,5171.59249063,5919,0,0,5171.5924504,1053344.89008,24.1815680319
6235,9250.4642,402.992388602,5862,75,310,402.992434521,9250.46598198,0.212362327455
6236,625508.229397,3710.73661922,6475,2551,310,3710.73690061,625508.244843,14.3597508467
6237,207261.323438,1948.37583587,5757,2392,310,1948.37585153,207261.323416,4.75808430817
6238,80036.4975375,1188.36522399,5920,0,0,1188.36531527,80036.5067094,1.83739271939
6239,256648.76325,2417.92542108,5863,1271,310,2417.92551893,256648.752226,5.89186820073
6240,271919.510415,3647.88313986,5758,2372,310,3647.8832213,271919.496768,6.24243765953
6241,111661.437642,1738.60011856,6476,989,310,1738.60013269,111661.429021,2.56340394095
6242,670566.15373,3643.19096887,5921,1485,310,3643.19080884,670566.168309,15.3941425753
6243,22594.1,881.7731239,5864,67,310,881.773071137,22594.0923557,0.518691063644
6244,262269.018536,4388.97848858,5865,2516,310,4388.97853359,262269.027972,6.02089249429
6245,3224664.065,26458.2241493,6477,1388,310,26458.223965,3224663.98166,74.0283948658
6246,226559.37499,1970.9665032,5759,0,0,1970.96651112,226559.388185,5.20110868746
6247,110523.496454,1896.04168268,5760,80,310,1896.04132896,110523.50286,2.53728064636
6248,334.841472004,155.089706857,5922,680,310,155.089632364,334.841410083,0.00768693180561
6249,165889.732399,3071.50921458,5761,1744,310,3071.50924777,165889.72287,3.80831924773
6250,1085203.25094,4673.59755504,5923,1731,310,4673.59749335,1085203.23824,24.9129379952
6251,120318.438919,2148.67834292,6478,78,310,2148.6783085,120318.444923,2.7621424747
6252,180321.661721,2866.22786722,5866,46,310,2866.22781691,180321.666052,4.13963239993
6253,604312.51205,4905.60839396,6479,2588,310,4905.6083658,604312.522268,13.8731620644
6254,153971.606,2122.19872768,5867,0,0,2122.19862676,153971.612767,3.53471599299
6255,34341.0751165,770.389340131,5762,51,310,770.389350988,34341.0805737,0.788365884721
6256,1040453.4138,11778.1299743,5924,1181,310,11778.1299008,1040453.44941,23.8856200926
6257,39633.936626,838.342318084,5868,0,0,838.342391599,39633.9382893,0.909873664497
6258,9636.1732795,592.371237062,5925,1722,310,592.371241105,9636.17545147,0.221217033891
6259,554035.460074,4239.93432354,5763,1714,310,4239.93427711,554035.436399,12.7189543744
6260,1119663.50616,4583.02786434,6480,1258,310,4583.02790491,1119663.54225,25.7040408842
6261,1706927.2649,7668.09499466,5869,3159,310,7668.09500196,1706927.3025,39.1858156618
6262,194351.570043,7361.16467406,5926,1027,310,7361.16455911,194351.586972,4.46171635401
6263,93332.5515,1412.31299537,5764,155,310,1412.31302867,93332.5542096,2.14262919056
